,New Jersey,Rhode Island,Massachusetts,Connecticut,Maryland,Delaware,New York,Florida,Pennsylvania,Ohio,California,Illinois,Hawaii,Virginia,North Carolina,Indiana,Michigan,Georgia,South Carolina,Tennessee,New Hampshire,Kentucky,Louisiana,Wisconsin,Washington,Texas,Alabama,Missouri,West Virginia,Minnesota,Vermont,Mississippi,Arizona,Arkansas,Oklahoma,Iowa,Colorado,Maine,Oregon,Kansas,Utah,Nevada,Nebraska,Idaho,New Mexico,South Dakota,North Dakota,Montana,Wyoming,Alaska
2020-03-28,125.0,22.73,103.08,42.38,16.78,23.12,266.65,19.25,22.27,12.15,13.33,27.1,10.61,8.96,11.22,18.76,49.42,23.68,13.82,23.26,14.13,8.65,71.67,18.37,57.81,9.28,16.57,14.29,5.18,8.14,33.67,22.16,11.67,13.82,9.79,9.64,39.12,15.88,12.19,9.19,20.75,22.44,5.14,14.51,9.97,8.05,12.99,12.71,14.07,12.51
2020-03-29,150.42,27.96,110.89,55.42,20.9,25.06,303.53,21.72,26.87,14.29,15.3,35.68,10.61,10.77,12.53,23.03,58.14,26.53,16.21,26.48,16.17,9.97,76.53,20.27,64.05,10.56,18.21,15.45,6.09,9.28,37.5,25.37,13.87,14.39,11.14,10.87,43.81,19.05,13.94,11.4,24.82,32.97,5.78,17.43,11.37,10.65,13.55,15.17,14.76,15.1
2020-03-30,186.94,38.8,129.39,71.49,23.83,28.52,339.23,27.99,32.53,16.71,18.67,39.25,12.46,12.35,14.48,27.18,68.75,28.1,19.37,29.51,23.73,10.9,87.02,21.42,70.62,11.9,20.71,21.33,7.82,10.63,40.85,28.32,17.46,15.98,12.49,13.72,49.86,20.7,15.42,12.85,27.51,36.27,7.76,21.09,11.37,11.95,15.07,16.84,16.13,16.19
2020-03-31,210.08,46.41,148.28,86.98,28.0,34.46,386.0,34.48,38.85,19.0,21.48,46.53,14.53,15.12,16.02,32.84,80.35,39.32,22.68,36.81,26.97,14.29,113.22,24.59,77.92,14.4,21.99,25.64,8.74,11.6,46.76,31.33,19.45,17.67,14.75,16.08,56.3,22.81,17.56,15.0,30.61,39.93,9.21,31.95,15.11,12.78,16.86,19.5,18.71,17.55
2020-04-01,250.07,53.83,168.28,98.91,33.5,39.75,427.19,35.58,47.04,22.01,24.55,54.18,15.95,17.95,18.84,39.02,98.19,46.42,27.08,45.15,27.73,14.38,138.88,27.1,80.44,16.47,24.31,29.83,10.3,12.71,51.23,35.87,21.32,19.73,18.72,17.7,63.44,22.81,18.73,16.76,30.61,45.84,11.24,35.11,15.68,15.27,19.63,20.49,22.31,19.32
2020-04-02,287.55,61.34,187.39,106.34,39.32,42.45,470.74,46.07,56.9,25.07,28.15,59.73,18.23,20.65,21.25,46.23,113.48,53.52,32.55,46.38,36.19,17.52,197.8,30.44,91.65,19.17,28.36,33.14,11.65,13.69,53.94,39.35,24.08,21.73,22.88,19.87,70.76,28.31,21.02,19.11,37.44,52.43,13.17,48.13,17.89,19.53,21.98,23.74,25.74,20.4
2020-04-03,335.92,67.62,209.6,136.65,46.52,48.61,524.08,52.51,67.09,28.62,31.35,69.12,22.72,24.36,24.17,52.31,133.6,58.36,35.6,47.21,36.19,17.52,222.62,35.04,98.2,21.68,33.22,35.14,12.78,14.54,62.08,45.4,26.7,23.79,25.71,22.62,79.21,32.52,22.87,21.73,43.02,54.26,14.93,55.27,23.5,22.13,23.92,23.94,27.8,21.9
2020-04-04,383.44,76.65,226.97,146.72,52.71,64.06,579.27,59.0,81.76,32.31,33.49,80.4,25.0,29.14,26.76,60.16,148.9,61.65,40.15,51.14,40.8,20.86,270.16,35.35,103.95,24.83,35.73,40.9,15.21,15.96,73.57,48.64,30.47,25.11,30.15,25.47,86.65,34.33,22.87,24.12,49.23,62.43,17.18,63.39,24.27,25.09,25.71,26.1,32.09,23.4
2020-04-05,421.44,87.68,241.63,157.81,61.01,72.7,626.73,63.16,90.72,34.94,39.22,87.4,26.42,31.96,29.36,67.13,164.4,66.52,42.91,55.93,46.92,21.73,281.27,40.4,112.24,27.26,39.41,42.49,17.47,17.25,81.71,54.76,34.24,28.28,32.57,28.12,93.96,35.38,27.18,25.95,55.19,66.48,19.48,66.87,29.92,28.41,28.62,28.17,33.81,25.44
2020-04-06,461.72,102.9,270.48,192.04,68.23,84.58,670.78,68.14,102.77,38.48,41.8,95.19,27.56,34.84,32.02,75.42,180.08,73.2,46.75,58.53,54.03,21.73,321.42,42.65,119.22,30.41,43.01,50.13,18.61,18.19,86.65,58.1,37.12,29.57,34.51,30.61,98.38,37.57,27.18,29.34,57.84,70.0,22.32,68.29,32.9,34.09,31.1,29.45,36.04,26.25
2020-04-07,499.09,116.88,300.73,216.37,73.72,100.24,711.79,74.39,116.28,41.33,45.26,105.21,29.2,40.37,35.06,83.85,198.51,88.29,50.62,63.72,54.03,26.14,352.05,44.89,124.68,33.75,47.75,55.04,22.22,19.72,91.76,64.02,38.86,31.97,38.28,33.85,103.05,39.07,28.8,31.51,59.95,76.13,23.92,72.57,38.08,37.88,32.76,31.42,37.07,29.25
